0.9, -21.26, -19.62, -0.18, 0.51, 0.89
-2.87, -21.2, -19.8, -0.19, 0.49, 0.88
-3.19, -21.32, -20.23, -0.18, 0.48, 0.87
0.0, -21.19, -20.21, -0.19, 0.49, 0.87
-2.71, -20.72, -20.74, -0.19, 0.49, 0.88
-5.42, -20.26, -21.27, -0.19, 0.5, 0.88
-8.13, -19.79, -21.79, -0.18, 0.5, 0.89
-10.84, -19.32, -22.32, -0.18, 0.51, 0.89
-7.58, -17.97, -21.79, -0.18, 0.5, 0.87
-0.66, -16.79, -21.34, -0.17, 0.49, 0.87
-0.07, -14.93, -22.35, -0.16, 0.52, 0.9
2.52, -14.84, -22.02, -0.17, 0.48, 0.88
7.09, -15.0, -20.77, -0.18, 0.47, 0.89
7.26, -14.64, -20.07, -0.17, 0.47, 0.91
6.38, -14.17, -20.81, -0.16, 0.47, 0.9
4.51, -13.98, -21.76, -0.15, 0.5, 0.91
-0.13, -14.09, -22.9, -0.17, 0.47, 0.9
-0.7, -15.17, -23.33, -0.16, 0.46, 0.89
-1.55, -15.71, -22.87, -0.16, 0.47, 0.9
-1.46, -15.89, -22.58, -0.17, 0.48, 0.9
0.25, -16.7, -22.69, -0.17, 0.49, 0.91
-2.42, -16.96, -23.18, -0.17, 0.5, 0.92
-2.93, -17.93, -24.41, -0.17, 0.5, 0.92
-5.25, -18.29, -25.9, -0.17, 0.49, 0.92
-6.96, -16.79, -26.56, -0.16, 0.47, 0.9
-3.31, -15.2, -25.43, -0.16, 0.48, 0.91
0.87, -14.58, -24.48, -0.17, 0.5, 0.91
-0.25, -14.88, -24.58, -0.17, 0.5, 0.92
-1.66, -14.92, -24.83, -0.16, 0.49, 0.91
-2.39, -14.38, -25.16, -0.15, 0.48, 0.91
-3.83, -13.0, -25.86, -0.14, 0.48, 0.9
-5.24, -12.33, -25.97, -0.14, 0.47, 0.88
-3.08, -12.29, -25.69, -0.15, 0.48, 0.88
-1.4, -13.16, -22.9, -0.16, 0.5, 0.9
-2.44, -13.89, -20.09, -0.15, 0.52, 0.91
-2.8, -14.41, -19.14, -0.15, 0.51, 0.9
-2.0, -13.63, -19.16, -0.13, 0.51, 0.9
-2.07, -12.96, -19.34, -0.14, 0.51, 0.9
1.3, -11.22, -20.03, -0.15, 0.48, 0.89
4.46, -9.77, -19.45, -0.14, 0.48, 0.89
5.62, -8.26, -17.73, -0.14, 0.48, 0.89
5.28, -7.76, -17.28, -0.14, 0.49, 0.9
3.99, -6.4, -17.92, -0.13, 0.47, 0.89
2.28, -5.47, -18.29, -0.13, 0.46, 0.89
1.88, -5.26, -17.87, -0.14, 0.46, 0.89
3.35, -6.8, -17.16, -0.14, 0.46, 0.89
2.88, -7.06, -16.04, -0.14, 0.47, 0.9
0.66, -7.12, -15.11, -0.14, 0.49, 0.9
-1.13, -7.18, -14.88, -0.14, 0.5, 0.9
-1.99, -6.4, -15.0, -0.15, 0.5, 0.91
-1.58, -5.0, -14.49, -0.15, 0.49, 0.91
1.27, -4.48, -13.53, -0.16, 0.49, 0.91
3.7, -4.02, -12.23, -0.15, 0.5, 0.91
3.53, -2.89, -11.41, -0.15, 0.51, 0.91
3.21, -2.74, -10.83, -0.14, 0.51, 0.91
2.12, -2.34, -10.63, -0.14, 0.51, 0.9
2.17, -2.16, -10.02, -0.15, 0.49, 0.9
3.65, -1.93, -9.48, -0.15, 0.49, 0.9
2.86, -1.33, -8.9, -0.14, 0.49, 0.9
1.05, -1.05, -8.9, -0.13, 0.5, 0.89
-0.35, -0.41, -8.09, -0.14, 0.5, 0.89
-0.24, -1.06, -7.51, -0.14, 0.49, 0.89
2.64, -0.27, -6.46, -0.14, 0.48, 0.89
1.67, 0.83, -5.64, -0.14, 0.47, 0.88
3.22, 1.59, -5.37, -0.14, 0.47, 0.89
3.95, 2.29, -5.25, -0.14, 0.47, 0.88
4.25, 3.29, -4.96, -0.14, 0.48, 0.89
3.16, 3.87, -4.45, -0.15, 0.47, 0.88
3.22, 4.22, -4.48, -0.15, 0.48, 0.88
4.01, 5.12, -3.96, -0.15, 0.48, 0.88
3.67, 5.96, -3.51, -0.15, 0.49, 0.88
3.36, 6.51, -3.03, -0.16, 0.49, 0.89
4.06, 7.08, -2.51, -0.16, 0.48, 0.89
4.38, 7.41, -2.33, -0.16, 0.48, 0.88
5.48, 8.01, -2.03, -0.16, 0.48, 0.88
5.1, 9.21, -1.66, -0.15, 0.49, 0.89
8.35, 7.03, -3.12, -0.19, 0.53, 0.97
-0.35, 2.86, -1.51, -0.2, 0.52, 0.99
-2.32, 1.53, -0.58, -0.22, 0.51, 0.98
0.87, 1.01, -0.22, -0.2, 0.5, 0.97
2.03, 1.64, 0.0, -0.19, 0.49, 0.96
3.06, 2.55, 0.22, -0.18, 0.49, 0.94
3.27, 3.96, -0.24, -0.18, 0.48, 0.91
4.67, 3.96, -0.1, -0.17, 0.48, 0.9
1.97, 3.31, 0.31, -0.17, 0.47, 0.88
2.48, 2.32, 0.56, -0.17, 0.47, 0.87
1.57, 2.43, 0.82, -0.17, 0.46, 0.86
1.95, 2.71, 0.25, -0.17, 0.47, 0.85
1.74, 2.98, 0.23, -0.17, 0.49, 0.87
2.09, 3.35, -0.54, -0.17, 0.49, 0.87
1.61, 2.94, -0.83, -0.19, 0.51, 0.9
-0.88, 2.57, -1.11, -0.19, 0.51, 0.91
-2.08, 2.56, -0.96, -0.18, 0.51, 0.91
-3.64, 2.9, -1.17, -0.18, 0.51, 0.9
-5.09, 3.65, -1.87, -0.18, 0.5, 0.9
-5.92, 3.57, -1.72, -0.18, 0.49, 0.9
-7.23, 3.22, -1.97, -0.18, 0.49, 0.9
-6.95, 3.38, -2.13, -0.19, 0.48, 0.9
-7.76, 2.93, -1.58, -0.19, 0.48, 0.91
-7.38, 2.77, -1.08, -0.2, 0.47, 0.91
-5.47, 2.16, -0.96, -0.2, 0.47, 0.91
-5.67, 2.29, -0.5, -0.19, 0.47, 0.91
-5.64, 2.38, -0.42, -0.18, 0.47, 0.9
-5.93, 2.45, -0.34, -0.19, 0.47, 0.91
-6.75, 2.87, -0.86, -0.19, 0.47, 0.9
-4.44, 2.44, -1.33, -0.2, 0.46, 0.9
-5.21, 1.51, -0.53, -0.18, 0.46, 0.9
-0.75, 0.9, -0.54, -0.2, 0.46, 0.9
-1.67, 0.6, -0.17, -0.19, 0.46, 0.91
-1.7, 1.58, 0.32, -0.19, 0.46, 0.9
-0.6, 1.75, 0.55, -0.19, 0.46, 0.9
0.42, 2.57, 0.35, -0.19, 0.46, 0.9
0.82, 1.87, 1.21, -0.2, 0.48, 0.92
-2.0, 1.69, 2.03, -0.19, 0.51, 0.91
-8.08, 3.44, 2.35, -0.18, 0.53, 0.9
-4.39, 3.34, 0.12, -0.19, 0.44, 0.86
-0.45, 1.19, 0.76, -0.22, 0.52, 0.93
-2.0, 0.25, 0.0, -0.15, 0.4, 0.89
4.22, -1.17, -0.23, -0.2, 0.41, 0.88
5.58, -0.64, 1.41, -0.17, 0.46, 0.93
-0.7, 1.72, 1.48, -0.19, 0.46, 0.91
0.38, 1.39, 1.7, -0.19, 0.47, 0.91
-0.25, 2.51, 1.61, -0.19, 0.48, 0.9
-0.26, 1.49, 1.28, -0.19, 0.49, 0.91
2.49, 1.22, 0.54, -0.21, 0.48, 0.91
1.22, 1.51, 0.81, -0.19, 0.49, 0.92
1.61, 2.2, 1.05, -0.23, 0.47, 0.88
-2.64, -14.52, 5.29, -0.02, 0.66, 0.89
-8.86, -5.27, 1.51, -0.33, 0.49, 0.9
-5.96, -2.74, 0.09, -0.23, 0.51, 0.9
-6.57, 1.08, -0.71, -0.22, 0.52, 0.92
-10.18, 1.64, -1.0, -0.2, 0.5, 0.9
-10.22, 0.67, -1.01, -0.21, 0.49, 0.9
-11.68, -0.22, -0.83, -0.18, 0.48, 0.91
-14.61, 0.5, -1.09, -0.18, 0.48, 0.9
-14.5, 0.45, -1.89, -0.2, 0.47, 0.91
-15.21, -0.1, -1.9, -0.19, 0.46, 0.92
-15.45, -0.53, -1.77, -0.2, 0.46, 0.92
-16.83, -1.14, -2.08, -0.19, 0.45, 0.91
-15.22, -0.16, -1.8, -0.2, 0.44, 0.92
-13.4, 0.26, -1.09, -0.21, 0.43, 0.93
-15.32, -0.44, -0.53, -0.19, 0.43, 0.94
-17.03, 0.29, -0.47, -0.19, 0.43, 0.93
-17.09, 0.36, -0.71, -0.18, 0.43, 0.92
-16.87, 0.48, -0.34, -0.19, 0.44, 0.93
-16.79, -1.09, 3.88, -0.17, 0.39, 0.89
-7.07, 0.36, 6.84, -0.18, 0.44, 0.9
3.66, -0.03, 9.79, -0.19, 0.46, 0.9
6.16, 0.34, 10.38, -0.18, 0.48, 0.92
3.78, 0.89, 9.4, -0.18, 0.48, 0.92
0.18, 1.32, 9.38, -0.19, 0.47, 0.91
-2.07, 1.54, 9.74, -0.18, 0.47, 0.91
-2.97, 1.84, 10.8, -0.18, 0.47, 0.92
-0.84, 2.04, 13.02, -0.18, 0.46, 0.9
3.87, 2.83, 15.34, -0.18, 0.47, 0.91
6.79, 2.6, 16.93, -0.18, 0.48, 0.92
6.57, 3.77, 17.88, -0.18, 0.47, 0.91
4.63, 4.87, 18.87, -0.17, 0.48, 0.91
4.25, 5.77, 20.06, -0.17, 0.48, 0.9
4.41, 6.49, 20.83, -0.17, 0.48, 0.89
3.19, 7.32, 20.02, -0.17, 0.49, 0.89
-0.06, 8.41, 18.76, -0.17, 0.49, 0.9
-3.93, 8.42, 19.09, -0.17, 0.46, 0.89
-3.65, 8.52, 19.82, -0.17, 0.46, 0.91
-4.07, 8.17, 20.13, -0.17, 0.46, 0.9
-4.61, 8.66, 20.14, -0.17, 0.46, 0.91
-5.14, 8.72, 20.71, -0.17, 0.45, 0.91
-7.97, 9.74, 20.66, -0.17, 0.46, 0.92
-7.8, 9.68, 20.72, -0.19, 0.46, 0.91
-5.54, 9.85, 22.93, -0.18, 0.44, 0.91
-2.77, 11.61, 24.43, -0.18, 0.46, 0.91
-2.54, 12.11, 25.12, -0.18, 0.47, 0.91
-0.52, 12.83, 25.1, -0.18, 0.46, 0.9
2.18, 12.62, 25.13, -0.19, 0.45, 0.92
3.09, 13.08, 25.32, -0.18, 0.45, 0.93
3.35, 12.33, 24.67, -0.19, 0.45, 0.93
2.83, 12.08, 24.83, -0.18, 0.45, 0.92
1.9, 12.38, 24.72, -0.18, 0.45, 0.92
2.4, 12.42, 25.06, -0.19, 0.44, 0.92
5.29, 12.57, 25.38, -0.18, 0.43, 0.91
8.28, 12.75, 25.8, -0.18, 0.44, 0.91
7.15, 13.26, 25.44, -0.18, 0.45, 0.91
5.94, 13.93, 24.83, -0.18, 0.46, 0.91
2.74, 14.47, 23.44, -0.18, 0.45, 0.91
1.49, 13.86, 22.34, -0.19, 0.46, 0.92
-1.18, 12.63, 21.79, -0.19, 0.47, 0.92
-4.42, 12.04, 20.9, -0.18, 0.48, 0.91
-6.18, 12.06, 20.87, -0.18, 0.48, 0.9
-4.56, 12.38, 20.58, -0.18, 0.47, 0.89
-2.87, 12.56, 20.58, -0.17, 0.47, 0.89
-1.59, 12.67, 20.46, -0.18, 0.48, 0.91
-2.84, 13.32, 19.58, -0.17, 0.48, 0.9
-4.58, 13.47, 19.54, -0.18, 0.47, 0.89
-4.61, 13.61, 19.37, -0.18, 0.48, 0.9
-4.99, 13.06, 19.47, -0.18, 0.48, 0.9
-6.54, 13.15, 19.16, -0.19, 0.48, 0.9
-6.85, 13.04, 19.9, -0.18, 0.49, 0.91
-4.4, 13.65, 19.51, -0.18, 0.47, 0.9
-1.32, 14.58, 19.95, -0.18, 0.47, 0.9
-0.99, 14.46, 19.39, -0.19, 0.47, 0.9
-0.66, 14.33, 18.83, -0.19, 0.47, 0.91
-0.33, 14.21, 18.27, -0.2, 0.46, 0.91
0.0, 14.09, 17.71, -0.2, 0.46, 0.91
-0.57, 14.1, 17.21, -0.19, 0.45, 0.91
-0.96, 13.22, 16.52, -0.19, 0.47, 0.92
-1.18, 12.82, 16.12, -0.19, 0.47, 0.91
-1.4, 12.42, 15.72, -0.19, 0.47, 0.91
-1.62, 12.01, 15.31, -0.19, 0.47, 0.9
-1.84, 11.61, 14.91, -0.19, 0.47, 0.9
-2.04, 12.19, 14.78, -0.19, 0.47, 0.9
-1.74, 12.23, 14.27, -0.19, 0.47, 0.9
-1.88, 11.69, 13.94, -0.19, 0.48, 0.9
-1.19, 10.82, 13.57, -0.19, 0.47, 0.9
-2.39, 10.48, 12.96, -0.19, 0.47, 0.91
-3.35, 10.2, 11.74, -0.19, 0.47, 0.89
-3.28, 9.88, 10.77, -0.19, 0.47, 0.9
-4.32, 9.58, 10.35, -0.19, 0.46, 0.9
-3.48, 8.06, 9.53, -0.2, 0.47, 0.92
-3.96, 6.65, 8.83, -0.2, 0.46, 0.91
-4.96, 6.38, 7.95, -0.2, 0.47, 0.91
-6.26, 6.06, 7.05, -0.2, 0.47, 0.91
-7.56, 5.73, 6.15, -0.2, 0.46, 0.91
-8.86, 5.41, 5.25, -0.2, 0.46, 0.91
-10.16, 5.09, 4.34, -0.2, 0.46, 0.92
-11.46, 4.77, 3.44, -0.2, 0.46, 0.92
-12.76, 4.44, 2.54, -0.2, 0.45, 0.92
-14.06, 4.12, 1.64, -0.2, 0.45, 0.92
-13.34, 3.48, 2.7, -0.2, 0.45, 0.93
-9.85, 3.77, 4.15, -0.21, 0.45, 0.91
-7.04, 3.95, 3.83, -0.21, 0.45, 0.91
-4.22, 4.14, 3.5, -0.21, 0.45, 0.91
-1.41, 4.32, 3.18, -0.21, 0.46, 0.91
1.4, 4.51, 2.85, -0.21, 0.46, 0.91
-1.07, 4.38, 2.2, -0.2, 0.46, 0.92
-3.2, 4.26, 1.68, -0.2, 0.46, 0.91
-4.33, 2.83, 1.43, -0.2, 0.45, 0.91
-5.79, 2.34, 1.84, -0.2, 0.46, 0.91
-6.22, 2.38, 2.26, -0.2, 0.46, 0.91
-5.22, 2.36, 2.33, -0.2, 0.47, 0.9
-3.9, 2.28, 2.45, -0.2, 0.47, 0.89
-2.43, 3.17, 1.99, -0.2, 0.47, 0.89
-1.43, 3.46, 1.51, -0.2, 0.46, 0.89
-2.33, 2.79, 1.45, -0.19, 0.48, 0.91
-5.63, 3.56, 1.23, -0.2, 0.47, 0.91
-6.09, 2.95, 1.42, -0.2, 0.47, 0.91
-4.83, 2.6, 1.87, -0.2, 0.47, 0.92
-5.53, 2.47, 2.32, -0.2, 0.47, 0.9
-2.27, 2.62, 2.61, -0.2, 0.47, 0.89
-1.96, 2.81, 3.14, -0.2, 0.48, 0.89
-0.64, 3.61, 3.52, -0.2, 0.48, 0.89
-1.0, 4.15, 3.17, -0.2, 0.48, 0.9
-0.58, 4.53, 3.39, -0.2, 0.48, 0.9
-0.76, 4.25, 3.52, -0.21, 0.48, 0.9
-1.5, 4.15, 2.88, -0.2, 0.47, 0.89
-1.95, 4.06, 2.2, -0.21, 0.47, 0.89
-3.66, 4.34, 1.12, -0.2, 0.46, 0.9
-3.83, 4.16, 0.21, -0.21, 0.44, 0.9
-3.75, 2.9, 0.22, -0.2, 0.45, 0.91
-5.56, 2.21, -0.19, -0.21, 0.45, 0.91
-5.31, 1.76, -0.7, -0.21, 0.44, 0.92
-6.43, 2.04, -0.52, -0.2, 0.44, 0.92
-6.84, 2.19, -0.07, -0.21, 0.44, 0.91
-4.81, 2.32, 0.2, -0.21, 0.43, 0.9
-2.77, 2.41, -0.13, -0.2, 0.43, 0.9
-2.6, 2.68, 0.09, -0.2, 0.43, 0.89
0.54, 2.13, 0.22, -0.21, 0.44, 0.9
0.89, 1.59, 0.7, -0.21, 0.46, 0.91
0.58, 1.02, 0.64, -0.21, 0.46, 0.92
0.43, 1.12, 0.96, -0.21, 0.46, 0.92
0.93, 1.6, 0.61, -0.21, 0.46, 0.9
2.33, 1.45, 0.51, -0.21, 0.46, 0.91
0.95, 1.39, 0.45, -0.21, 0.47, 0.91
0.75, 0.96, 0.27, -0.21, 0.46, 0.9
0.5, 1.22, 0.36, -0.21, 0.46, 0.9
0.22, 1.48, 0.11, -0.21, 0.46, 0.9
0.51, 1.31, 0.32, -0.22, 0.47, 0.91
-0.42, 0.96, 0.69, -0.22, 0.47, 0.91
-0.57, 1.05, 0.87, -0.22, 0.46, 0.91
-0.4, 1.02, 1.05, -0.21, 0.47, 0.92
-2.16, 0.9, 1.19, -0.21, 0.47, 0.92
-2.01, 0.78, 0.8, -0.21, 0.46, 0.9
-0.8, 0.83, 0.61, -0.21, 0.46, 0.9
-1.0, 0.86, 0.61, -0.21, 0.46, 0.9
-1.98, 1.01, 0.67, -0.21, 0.46, 0.9
-1.13, 0.19, 0.38, -0.21, 0.46, 0.9
-1.36, 0.03, 0.15, -0.21, 0.45, 0.91
0.12, 0.21, 0.09, -0.21, 0.45, 0.9
0.54, 0.46, 0.23, -0.2, 0.44, 0.91
1.93, 0.37, 0.54, -0.21, 0.44, 0.9
3.34, 0.19, 0.5, -0.22, 0.44, 0.91
4.36, -0.29, 0.96, -0.21, 0.44, 0.91
5.63, 0.09, 1.34, -0.21, 0.44, 0.91
7.43, 0.02, 1.67, -0.21, 0.45, 0.91
9.61, -0.52, 1.82, -0.21, 0.45, 0.91
10.51, -0.29, 2.06, -0.21, 0.45, 0.91
11.38, 0.11, 2.5, -0.21, 0.45, 0.89
13.26, 0.16, 2.87, -0.2, 0.46, 0.89
15.22, -0.22, 3.04, -0.21, 0.47, 0.89
14.77, -0.52, 3.38, -0.21, 0.48, 0.9
13.7, -1.09, 4.19, -0.21, 0.49, 0.91
14.5, -0.95, 4.83, -0.21, 0.48, 0.9
16.56, -1.44, 5.28, -0.22, 0.47, 0.89
16.74, -1.51, 5.58, -0.22, 0.49, 0.9
18.0, -1.12, 5.36, -0.22, 0.49, 0.9
18.41, -1.42, 4.88, -0.22, 0.49, 0.9
16.35, -2.58, 2.87, -0.22, 0.51, 0.92
12.0, -3.97, 0.15, -0.22, 0.5, 0.92
9.41, -5.84, -2.22, -0.22, 0.51, 0.93
2.89, -7.81, -5.35, -0.22, 0.5, 0.94
-3.67, -10.64, -8.78, -0.23, 0.5, 0.94
-7.32, -13.2, -11.8, -0.22, 0.47, 0.94
-11.36, -17.01, -13.8, -0.23, 0.51, 0.95
-12.49, -18.72, -14.25, -0.23, 0.48, 0.94
-11.17, -22.1, -15.79, -0.22, 0.47, 0.93
-10.9, -22.03, -16.78, -0.21, 0.46, 0.93
-9.31, -21.48, -17.96, -0.2, 0.43, 0.9
-6.78, -20.29, -19.39, -0.19, 0.43, 0.89
-4.45, -19.1, -20.25, -0.19, 0.43, 0.88
0.28, -18.22, -22.02, -0.19, 0.43, 0.87
0.73, -16.61, -23.45, -0.18, 0.42, 0.87
0.54, -14.24, -24.88, -0.17, 0.41, 0.86
1.49, -10.92, -25.45, -0.16, 0.42, 0.85
2.58, -9.4, -25.22, -0.17, 0.44, 0.86
6.48, -9.64, -23.35, -0.17, 0.46, 0.86
8.76, -9.92, -20.45, -0.17, 0.47, 0.86
11.55, -10.28, -17.82, -0.17, 0.5, 0.87
13.82, -11.12, -18.06, -0.18, 0.51, 0.87
15.36, -11.06, -19.62, -0.17, 0.52, 0.87
10.95, -10.06, -19.98, -0.18, 0.55, 0.89
10.19, -10.33, -20.38, -0.18, 0.57, 0.89
10.65, -11.28, -18.58, -0.2, 0.56, 0.89
12.36, -12.73, -17.64, -0.19, 0.58, 0.9
13.45, -14.39, -17.14, -0.19, 0.58, 0.9
13.83, -16.2, -18.47, -0.18, 0.58, 0.9
11.98, -17.63, -20.39, -0.18, 0.57, 0.91
7.09, -17.9, -22.16, -0.19, 0.54, 0.9
2.56, -17.97, -22.51, -0.19, 0.53, 0.9
-1.66, -17.64, -22.78, -0.17, 0.52, 0.9
-4.45, -17.03, -22.63, -0.17, 0.52, 0.9
-6.86, -16.81, -21.86, -0.18, 0.53, 0.9
-6.67, -16.79, -20.46, -0.19, 0.53, 0.91
-6.22, -16.31, -18.47, -0.18, 0.52, 0.91
-4.06, -14.53, -17.62, -0.17, 0.49, 0.89
-2.61, -12.06, -19.47, -0.17, 0.51, 0.88
-2.12, -11.54, -20.85, -0.17, 0.5, 0.89
-3.66, -10.59, -21.87, -0.16, 0.5, 0.89
-7.0, -10.06, -22.74, -0.16, 0.51, 0.89
-9.25, -10.38, -23.2, -0.16, 0.5, 0.89
-9.63, -10.19, -23.96, -0.16, 0.48, 0.87
-9.57, -9.61, -25.05, -0.15, 0.48, 0.87
-7.62, -10.07, -25.01, -0.15, 0.49, 0.86
-6.94, -10.33, -23.67, -0.14, 0.5, 0.87
-7.22, -10.51, -21.9, -0.14, 0.5, 0.87
-5.58, -11.03, -20.57, -0.14, 0.5, 0.86
-2.98, -10.93, -19.48, -0.14, 0.5, 0.86
1.22, -10.77, -16.92, -0.15, 0.5, 0.87
3.03, -10.25, -15.47, -0.15, 0.5, 0.89
0.67, -9.12, -14.87, -0.15, 0.52, 0.9
0.51, -7.51, -12.97, -0.16, 0.52, 0.9
-0.8, -6.83, -12.3, -0.16, 0.52, 0.9
0.56, -5.86, -12.06, -0.15, 0.51, 0.88
1.96, -4.93, -11.35, -0.16, 0.52, 0.89
1.19, -4.04, -11.74, -0.15, 0.52, 0.88
0.91, -2.78, -11.71, -0.15, 0.5, 0.88
0.18, -1.53, -11.3, -0.15, 0.49, 0.88
0.87, -0.27, -11.05, -0.14, 0.48, 0.88
0.9, 0.7, -11.7, -0.16, 0.46, 0.87
2.31, 0.83, -10.69, -0.16, 0.47, 0.87
1.75, 1.6, -8.64, -0.15, 0.45, 0.88
1.74, 3.45, -6.57, -0.15, 0.48, 0.89
1.96, 3.23, -5.15, -0.15, 0.49, 0.91
3.25, 2.56, -4.86, -0.16, 0.5, 0.91
3.0, 1.89, -5.22, -0.17, 0.51, 0.9
0.6, 1.18, -7.01, -0.17, 0.49, 0.91
-2.39, 1.64, -8.48, -0.18, 0.5, 0.92
-3.66, 1.92, -9.44, -0.19, 0.49, 0.93
-4.0, 2.11, -9.12, -0.19, 0.49, 0.94
-3.73, 1.9, -8.95, -0.2, 0.5, 0.95
-4.63, 0.99, -9.16, -0.2, 0.49, 0.95
-4.96, 0.57, -9.22, -0.2, 0.48, 0.94
-5.21, 0.22, -8.95, -0.19, 0.47, 0.92
-4.05, 0.58, -8.04, -0.19, 0.46, 0.93
-2.84, -0.07, -7.29, -0.19, 0.47, 0.93
-4.12, 0.22, -6.74, -0.19, 0.45, 0.91
-2.89, 0.72, -6.0, -0.19, 0.44, 0.91
-0.16, 0.09, -5.38, -0.18, 0.46, 0.9
-1.12, 0.41, -5.0, -0.17, 0.46, 0.89
-1.26, -0.64, -4.5, -0.17, 0.46, 0.89
-1.8, -0.77, -4.18, -0.15, 0.46, 0.88
-2.84, -1.1, -3.71, -0.15, 0.47, 0.86
-2.37, -0.45, -4.09, -0.14, 0.47, 0.85
-0.38, 0.08, -2.95, -0.13, 0.48, 0.82
1.18, -0.13, -2.37, -0.12, 0.5, 0.81
2.14, -0.77, -1.61, -0.12, 0.5, 0.8
3.83, -2.25, -0.93, -0.11, 0.51, 0.81
1.35, -3.84, -0.3, -0.11, 0.5, 0.81
-2.26, -4.55, 1.48, -0.11, 0.48, 0.79
-2.14, -3.91, 4.37, -0.12, 0.46, 0.77
2.29, -2.87, 7.23, -0.14, 0.45, 0.77
9.63, 0.09, 10.94, -0.15, 0.47, 0.8
13.8, 4.29, 12.77, -0.16, 0.48, 0.83
18.61, 11.43, 12.82, -0.18, 0.51, 0.88
12.45, 5.67, -12.54, -0.39, 0.71, 1.21
-57.21, -0.66, -9.07, -0.26, 0.42, 1.28
-55.29, 0.77, -4.45, -0.34, 0.5, 1.19
-28.51, -3.79, -3.54, -0.31, 0.43, 1.1
-9.64, 1.44, -4.32, -0.22, 0.41, 1.04
-0.54, 5.0, -2.95, -0.19, 0.34, 0.98
3.16, 6.64, -0.63, -0.17, 0.38, 0.94
2.56, 7.55, 1.0, -0.17, 0.39, 0.91
0.38, 5.64, 2.4, -0.16, 0.4, 0.87
2.31, 3.25, 3.31, -0.17, 0.4, 0.84
3.93, 0.57, 3.81, -0.18, 0.42, 0.84
3.14, -1.1, 3.53, -0.18, 0.43, 0.85
1.77, -1.16, 2.8, -0.17, 0.45, 0.87
1.8, -0.86, 1.72, -0.18, 0.46, 0.89
2.71, -0.26, 1.15, -0.2, 0.47, 0.91
4.6, -0.1, 0.05, -0.21, 0.48, 0.95
4.43, 0.67, -0.29, -0.21, 0.48, 0.96
3.8, 0.64, -0.38, -0.2, 0.47, 0.96
3.34, 1.19, -0.29, -0.19, 0.46, 0.94
2.28, 2.13, -0.23, -0.18, 0.45, 0.91
1.38, 1.91, 0.18, -0.18, 0.44, 0.9
0.76, 2.23, 0.9, -0.18, 0.45, 0.9
0.23, 1.96, 1.32, -0.19, 0.45, 0.91
-0.12, 1.64, 1.57, -0.19, 0.47, 0.92
-0.09, 1.21, 1.45, -0.2, 0.47, 0.91
0.44, 1.3, 1.21, -0.2, 0.47, 0.92
0.87, 0.72, 0.98, -0.2, 0.48, 0.92
0.1, 0.32, 0.78, -0.2, 0.48, 0.92
-0.83, -0.1, 1.11, -0.2, 0.48, 0.91
-2.92, -0.03, 0.97, -0.2, 0.48, 0.91
-4.97, 0.22, 0.65, -0.19, 0.47, 0.9
-5.48, 0.04, 0.33, -0.18, 0.48, 0.9
-7.76, 0.25, -0.34, -0.18, 0.49, 0.91
-11.42, 0.7, -0.52, -0.18, 0.48, 0.91
-11.79, -0.09, 0.27, -0.18, 0.45, 0.9
-10.98, -0.53, 0.25, -0.19, 0.47, 0.92
-10.22, -0.98, 1.95, -0.18, 0.46, 0.91
-7.62, -0.57, 4.15, -0.17, 0.47, 0.91
-5.54, 0.48, 6.25, -0.18, 0.47, 0.9
-0.93, 0.22, 8.48, -0.18, 0.49, 0.9
-0.44, 1.0, 9.34, -0.18, 0.5, 0.91
-1.26, 1.27, 9.6, -0.18, 0.51, 0.91
-1.95, 2.34, 10.05, -0.18, 0.51, 0.93
-1.75, 3.09, 10.97, -0.18, 0.51, 0.93
-1.56, 3.84, 11.88, -0.18, 0.5, 0.92
-1.36, 4.59, 12.8, -0.18, 0.5, 0.92
-1.17, 5.34, 13.72, -0.18, 0.5, 0.92
-0.97, 6.08, 14.63, -0.18, 0.49, 0.92
-0.78, 6.83, 15.55, -0.18, 0.49, 0.91
-0.58, 7.58, 16.46, -0.18, 0.49, 0.91
-0.39, 8.33, 17.38, -0.17, 0.49, 0.91
-0.19, 9.08, 18.3, -0.17, 0.48, 0.91
0.0, 9.83, 19.21, -0.17, 0.48, 0.9
0.2, 10.58, 20.13, -0.17, 0.48, 0.9
0.39, 11.33, 21.05, -0.17, 0.47, 0.9
0.59, 12.07, 21.96, -0.17, 0.47, 0.9
0.78, 12.82, 22.88, -0.17, 0.47, 0.89
0.98, 13.57, 23.79, -0.17, 0.46, 0.89
1.17, 14.32, 24.71, -0.17, 0.46, 0.89
1.06, 14.13, 24.51, -0.18, 0.47, 0.93
-1.98, 13.29, 24.25, -0.18, 0.47, 0.93
-5.18, 12.29, 24.11, -0.2, 0.46, 0.94
-8.4, 11.49, 23.96, -0.2, 0.45, 0.94
-8.29, 12.2, 24.7, -0.2, 0.45, 0.93
-6.0, 12.32, 25.72, -0.2, 0.47, 0.94
-6.41, 13.76, 26.87, -0.2, 0.49, 0.93
-5.16, 15.71, 27.57, -0.2, 0.48, 0.92
-2.06, 17.01, 27.8, -0.19, 0.49, 0.92
0.6, 19.0, 27.77, -0.2, 0.48, 0.9
9.52, 23.06, 28.55, -0.2, 0.46, 0.89
10.96, 26.98, 28.9, -0.19, 0.48, 0.89
